aspect_id,judge,judge_goe
72dc527d4c,J5,1.1
72dc527d4c,J6,2.2
72dc527d4c,J7,1.1
72dc527d4c,J8,0.0
72dc527d4c,J9,1.1
72e011749c,J1,1.2
72e011749c,J2,1.8
72e011749c,J3,1.8
72e011749c,J4,1.8
72e011749c,J5,0.6
72e011749c,J6,1.2
72e011749c,J7,1.2
72e011749c,J8,1.2
72e011749c,J9,1.2
72e34fa872,J1,0.5
72e34fa872,J2,0.0
72e34fa872,J3,0.5
72e34fa872,J4,0.0
72e34fa872,J5,0.0
72e34fa872,J6,0.0
72e34fa872,J7,0.5
72e34fa872,J8,0.0
72e34fa872,J9,0.0
72e37a831d,J1,1.4
72e37a831d,J2,1.4
72e37a831d,J3,1.4
72e37a831d,J4,1.4
72e37a831d,J5,1.4
72e37a831d,J6,0.7
72e37a831d,J7,2.1
72e37a831d,J8,1.4
72e37a831d,J9,1.4
72e6430a59,J1,-2.1
72e6430a59,J2,-2.1
72e6430a59,J3,-2.1
72e6430a59,J4,-2.1
72e6430a59,J5,-2.1
72e6430a59,J6,-2.1
72e6430a59,J7,-2.1
72e6430a59,J8,-2.1
72e6430a59,J9,-2.1
72f227a2a8,J1,0.5
72f227a2a8,J2,0.5
72f227a2a8,J3,-0.3
72f227a2a8,J4,0.0
72f227a2a8,J5,-0.3
72f227a2a8,J6,0.5
72f227a2a8,J7,0.0
72f227a2a8,J8,-0.3
72f227a2a8,J9,0.0
7376b42034,J1,1.4
7376b42034,J2,0.7
7376b42034,J3,1.4
7376b42034,J4,1.4
7376b42034,J5,1.4
7376b42034,J6,1.4
7376b42034,J7,1.4
7376b42034,J8,0.7
7376b42034,J9,1.4
737b6bbce9,J1,0.5
737b6bbce9,J2,0.5
737b6bbce9,J3,1.0
737b6bbce9,J4,0.5
737b6bbce9,J5,0.5
737b6bbce9,J6,0.5
737b6bbce9,J7,0.5
737b6bbce9,J8,0.5
737b6bbce9,J9,1.0
73f876c4e8,J1,1.2
73f876c4e8,J2,1.8
73f876c4e8,J3,1.2
73f876c4e8,J4,1.8
73f876c4e8,J5,1.2
73f876c4e8,J6,1.8
73f876c4e8,J7,1.2
73f876c4e8,J8,1.2
73f876c4e8,J9,1.2
74221645c1,J1,1.4
74221645c1,J2,0.7
74221645c1,J3,0.7
74221645c1,J4,0.7
74221645c1,J5,0.7
74221645c1,J6,1.4
74221645c1,J7,0.7
74221645c1,J8,1.4
74221645c1,J9,1.4
74273424a6,J1,-0.7
74273424a6,J2,-1.4
74273424a6,J3,-1.4
74273424a6,J4,-1.4
74273424a6,J5,-1.4
74273424a6,J6,-1.4
74273424a6,J7,-1.4
74273424a6,J8,-1.4
74273424a6,J9,-0.7
74376715eb,J1,0.7
74376715eb,J2,1.4
74376715eb,J3,0.7
74376715eb,J4,1.4
74376715eb,J5,0.7
74376715eb,J6,1.4
74376715eb,J7,0.7
74376715eb,J8,0.7
74376715eb,J9,0.7
743770413e,J1,0.0
743770413e,J2,0.7
743770413e,J3,0.0
743770413e,J4,0.0
743770413e,J5,0.7
743770413e,J6,0.7
743770413e,J7,0.7
743770413e,J8,0.7
743770413e,J9,0.7
74400d6ee9,J1,1.5
74400d6ee9,J2,1.5
74400d6ee9,J3,1.0
74400d6ee9,J4,1.0
74400d6ee9,J5,1.5
74400d6ee9,J6,1.0
74400d6ee9,J7,1.5
74400d6ee9,J8,1.0
74400d6ee9,J9,1.0
745d83eeb0,J1,1.5
745d83eeb0,J2,1.0
745d83eeb0,J3,1.0
745d83eeb0,J4,1.0
745d83eeb0,J5,1.5
745d83eeb0,J6,1.0
745d83eeb0,J7,1.5
745d83eeb0,J8,1.0
745d83eeb0,J9,1.0
746162307d,J1,0.7
746162307d,J2,0.7
746162307d,J3,0.7
746162307d,J4,0.7
746162307d,J5,1.4
746162307d,J6,0.7
746162307d,J7,0.7
746162307d,J8,1.4
746162307d,J9,0.7
748efc5d55,J1,-2.1
748efc5d55,J2,-2.1
748efc5d55,J3,-2.1
748efc5d55,J4,-2.1
748efc5d55,J5,-2.1
748efc5d55,J6,-2.1
748efc5d55,J7,-2.1
748efc5d55,J8,-2.1
748efc5d55,J9,-2.1
74d9b3dd3d,J1,-0.7
74d9b3dd3d,J2,0.0
74d9b3dd3d,J3,-0.7
74d9b3dd3d,J4,0.0
74d9b3dd3d,J5,-0.7
74d9b3dd3d,J6,-1.4
74d9b3dd3d,J7,0.0
74d9b3dd3d,J8,-1.4
74d9b3dd3d,J9,-0.7
74e330db98,J1,1.5
74e330db98,J2,1.5
74e330db98,J3,1.0
74e330db98,J4,1.5
74e330db98,J5,1.0
74e330db98,J6,1.0
74e330db98,J7,1.0
74e330db98,J8,1.0
74e330db98,J9,1.5
74eb84b87e,J1,1.0
74eb84b87e,J2,0.5
74eb84b87e,J3,1.5
74eb84b87e,J4,0.5
74eb84b87e,J5,0.5
74eb84b87e,J6,1.0
74eb84b87e,J7,1.0
74eb84b87e,J8,1.0
74eb84b87e,J9,1.0
74ed72a6f1,J1,0.5
74ed72a6f1,J2,0.5
74ed72a6f1,J3,0.5
74ed72a6f1,J4,1.0
74ed72a6f1,J5,0.5
74ed72a6f1,J6,0.5
74ed72a6f1,J7,0.5
74ed72a6f1,J8,0.5
74ed72a6f1,J9,0.5
74f0a749ca,J1,-2.1
74f0a749ca,J2,-0.7
74f0a749ca,J3,-2.1
74f0a749ca,J4,-1.4
74f0a749ca,J5,-1.4
74f0a749ca,J6,-1.4
74f0a749ca,J7,-1.4
74f0a749ca,J8,-1.4
74f0a749ca,J9,-1.4
7500324de9,J1,2.1
7500324de9,J2,1.4
7500324de9,J3,0.7
7500324de9,J4,0.7
7500324de9,J5,1.4
7500324de9,J6,1.4
7500324de9,J7,0.7
7500324de9,J8,-0.7
7500324de9,J9,0.0
750f94855c,J1,1.2
750f94855c,J2,0.6
750f94855c,J3,1.2
750f94855c,J4,1.8
750f94855c,J5,1.8
750f94855c,J6,1.2
750f94855c,J7,0.6
750f94855c,J8,0.6
750f94855c,J9,0.6
756e2ae01d,J1,0.0
756e2ae01d,J2,-0.5
756e2ae01d,J3,0.0
756e2ae01d,J4,-0.5
756e2ae01d,J5,0.0
756e2ae01d,J6,0.0
756e2ae01d,J7,0.0
756e2ae01d,J8,0.0
756e2ae01d,J9,1.2
75734947ec,J1,1.5
75734947ec,J2,1.0
75734947ec,J3,1.0
75734947ec,J4,1.5
75734947ec,J5,1.5
75734947ec,J6,1.5
75734947ec,J7,1.5
75734947ec,J8,1.5
75734947ec,J9,1.5
7579ed8c8e,J1,0.0
7579ed8c8e,J2,1.1
7579ed8c8e,J3,1.1
7579ed8c8e,J4,1.1
7579ed8c8e,J5,1.1
7579ed8c8e,J6,2.2
7579ed8c8e,J7,1.1
7579ed8c8e,J8,1.1
7579ed8c8e,J9,1.1
75b940c824,J1,1.2
75b940c824,J2,1.2
75b940c824,J3,1.2
75b940c824,J4,1.2
75b940c824,J5,1.2
75b940c824,J6,1.2
75b940c824,J7,0.6
75b940c824,J8,0.6
75b940c824,J9,1.2
75cddee083,J1,2.0
75cddee083,J2,1.0
75cddee083,J3,1.0
75cddee083,J4,2.0
75cddee083,J5,0.0
75cddee083,J6,1.0
75cddee083,J7,-1.2
75cddee083,J8,0.0
75cddee083,J9,1.0
75d64c1ecc,J1,0.0
75d64c1ecc,J2,0.7
75d64c1ecc,J3,1.4
75d64c1ecc,J4,1.4
75d64c1ecc,J5,1.4
75d64c1ecc,J6,0.7
75d64c1ecc,J7,0.7
75d64c1ecc,J8,1.4
75d64c1ecc,J9,1.4
75fd149907,J1,0.7
75fd149907,J2,0.7
75fd149907,J3,0.7
75fd149907,J4,-0.7
75fd149907,J5,0.7
75fd149907,J6,0.0
75fd149907,J7,0.7
75fd149907,J8,0.0
75fd149907,J9,0.7
7632a2cdbf,J1,0.0
7632a2cdbf,J2,0.0
7632a2cdbf,J3,0.0
7632a2cdbf,J4,0.0
7632a2cdbf,J5,0.0
7632a2cdbf,J6,0.0
7632a2cdbf,J7,0.0
7632a2cdbf,J8,-0.3
7632a2cdbf,J9,0.0
764ae8cab4,J1,1.4
764ae8cab4,J2,2.1
764ae8cab4,J3,1.4
764ae8cab4,J4,2.1
764ae8cab4,J5,1.4
764ae8cab4,J6,1.4
764ae8cab4,J7,2.1
764ae8cab4,J8,1.4
764ae8cab4,J9,2.1
76729e13b1,J1,2.2
76729e13b1,J2,1.1
76729e13b1,J3,1.1
76729e13b1,J4,2.2
76729e13b1,J5,2.2
76729e13b1,J6,2.2
76729e13b1,J7,2.2
76729e13b1,J8,2.2
76729e13b1,J9,2.2
768a38324e,J1,1.0
768a38324e,J2,1.0
768a38324e,J3,0.5
768a38324e,J4,0.5
768a38324e,J5,0.5
768a38324e,J6,1.0
768a38324e,J7,1.0
768a38324e,J8,1.0
768a38324e,J9,0.5
76957ebbf0,J1,1.4
76957ebbf0,J2,0.7
76957ebbf0,J3,1.4
76957ebbf0,J4,1.4
76957ebbf0,J5,0.7
76957ebbf0,J6,0.7
76957ebbf0,J7,1.4
76957ebbf0,J8,0.7
76957ebbf0,J9,1.4
76d2cb7b88,J1,0.7
76d2cb7b88,J2,0.7
76d2cb7b88,J3,0.7
76d2cb7b88,J4,0.7
76d2cb7b88,J5,0.7
76d2cb7b88,J6,1.4
76d2cb7b88,J7,0.0
76d2cb7b88,J8,0.7
76d2cb7b88,J9,1.4
76d6289492,J1,0.7
76d6289492,J2,0.7
76d6289492,J3,1.4
76d6289492,J4,0.7
76d6289492,J5,1.4
76d6289492,J6,1.4
76d6289492,J7,1.4
76d6289492,J8,0.7
76d6289492,J9,1.4
76d857b3ec,J1,1.4
76d857b3ec,J2,1.4
76d857b3ec,J3,1.4
76d857b3ec,J4,1.4
76d857b3ec,J5,2.1
76d857b3ec,J6,1.4
76d857b3ec,J7,1.4
76d857b3ec,J8,1.4
76d857b3ec,J9,1.4
76f83026eb,J1,1.1
76f83026eb,J2,2.2
76f83026eb,J3,2.2
76f83026eb,J4,2.2
76f83026eb,J5,1.1
76f83026eb,J6,2.2
76f83026eb,J7,1.1
76f83026eb,J8,2.2
76f83026eb,J9,2.2
770b99a22c,J1,-2.1
770b99a22c,J2,-2.1
770b99a22c,J3,-2.1
770b99a22c,J4,-2.1
770b99a22c,J5,-2.1
770b99a22c,J6,-2.1
770b99a22c,J7,-2.1
770b99a22c,J8,-2.1
770b99a22c,J9,-2.1
775845c16f,J1,0.7
775845c16f,J2,1.4
775845c16f,J3,1.4
775845c16f,J4,0.7
775845c16f,J5,0.7
775845c16f,J6,0.7
775845c16f,J7,0.7
775845c16f,J8,0.7
775845c16f,J9,0.7
775ee9b5d2,J1,0.7
775ee9b5d2,J2,0.7
775ee9b5d2,J3,0.7
775ee9b5d2,J4,0.7
775ee9b5d2,J5,0.0
775ee9b5d2,J6,0.7
775ee9b5d2,J7,1.4
775ee9b5d2,J8,1.4
775ee9b5d2,J9,1.4
77b599c48a,J1,0.7
77b599c48a,J2,0.0
77b599c48a,J3,0.7
77b599c48a,J4,0.0
77b599c48a,J5,0.0
77b599c48a,J6,0.7
77b599c48a,J7,0.0
77b599c48a,J8,1.4
77b599c48a,J9,0.7
77da2b86bc,J1,0.0
77da2b86bc,J2,0.0
77da2b86bc,J3,0.5
77da2b86bc,J4,0.5
77da2b86bc,J5,0.5
77da2b86bc,J6,0.0
77da2b86bc,J7,0.5
77da2b86bc,J8,0.0
77da2b86bc,J9,0.5
77e35c6fc7,J1,1.8
77e35c6fc7,J2,1.8
77e35c6fc7,J3,1.8
77e35c6fc7,J4,1.2
77e35c6fc7,J5,1.8
77e35c6fc7,J6,1.8
77e35c6fc7,J7,1.8
77e35c6fc7,J8,1.2
77e35c6fc7,J9,1.2
77f906b25c,J1,1.0
77f906b25c,J2,0.0
77f906b25c,J3,1.0
77f906b25c,J4,0.5
77f906b25c,J5,0.0
77f906b25c,J6,1.0
77f906b25c,J7,0.5
77f906b25c,J8,1.0
77f906b25c,J9,0.0
781518b896,J1,0.5
781518b896,J2,1.0
781518b896,J3,0.5
781518b896,J4,0.0
781518b896,J5,0.5
781518b896,J6,1.0
781518b896,J7,0.5
781518b896,J8,0.5
781518b896,J9,0.5
781eee0892,J1,2.0
781eee0892,J2,2.0
781eee0892,J3,2.0
781eee0892,J4,1.0
781eee0892,J5,1.0
781eee0892,J6,1.0
781eee0892,J7,2.0
781eee0892,J8,1.0
781eee0892,J9,1.0
7823757e59,J1,0.0
7823757e59,J2,0.0
7823757e59,J3,0.0
7823757e59,J4,0.0
7823757e59,J5,0.0
7823757e59,J6,-0.3
7823757e59,J7,0.5
7823757e59,J8,-0.3
7823757e59,J9,0.0
782d67992c,J1,1.4
782d67992c,J2,1.4
782d67992c,J3,2.1
782d67992c,J4,2.1
782d67992c,J5,2.1
782d67992c,J6,1.4
782d67992c,J7,1.4
782d67992c,J8,2.1
782d67992c,J9,2.1
784b03b22c,J1,0.0
784b03b22c,J2,0.0
784b03b22c,J3,0.0
784b03b22c,J4,0.0
784b03b22c,J5,0.0
784b03b22c,J6,0.0
784b03b22c,J7,0.0
784b03b22c,J8,0.0
784b03b22c,J9,0.0
789ee904f4,J1,1.4
789ee904f4,J2,1.4
789ee904f4,J3,1.4
789ee904f4,J4,1.4
789ee904f4,J5,0.7
789ee904f4,J6,1.4
789ee904f4,J7,0.7
789ee904f4,J8,1.4
789ee904f4,J9,1.4
78a6cae230,J1,-0.7
78a6cae230,J2,0.0
78a6cae230,J3,0.0
78a6cae230,J4,-0.7
78a6cae230,J5,-0.7
78a6cae230,J6,-0.7
78a6cae230,J7,0.0
78a6cae230,J8,-0.7
78a6cae230,J9,-0.7
792e91c987,J1,0.5
792e91c987,J2,0.5
792e91c987,J3,1.0
792e91c987,J4,0.5
792e91c987,J5,0.5
792e91c987,J6,0.5
792e91c987,J7,1.0
792e91c987,J8,1.0
792e91c987,J9,0.5
79534250a4,J1,0.6
79534250a4,J2,0.6
79534250a4,J3,0.0
79534250a4,J4,0.6
79534250a4,J5,0.0
79534250a4,J6,0.6
79534250a4,J7,0.6
79534250a4,J8,0.0
79534250a4,J9,0.6
797279ed54,J1,1.0
797279ed54,J2,1.0
797279ed54,J3,1.0
797279ed54,J4,1.0
797279ed54,J5,1.5
797279ed54,J6,1.0
797279ed54,J7,1.5
797279ed54,J8,1.0
797279ed54,J9,1.0
797742b00a,J1,1.4
797742b00a,J2,1.4
797742b00a,J3,1.4
797742b00a,J4,0.0
797742b00a,J5,1.4
797742b00a,J6,1.4
797742b00a,J7,0.7
797742b00a,J8,1.4
797742b00a,J9,1.4
7978a1666d,J1,0.5
7978a1666d,J2,0.0
7978a1666d,J3,0.0
7978a1666d,J4,0.0
7978a1666d,J5,-0.3
7978a1666d,J6,0.0
7978a1666d,J7,0.0
7978a1666d,J8,-0.3
7978a1666d,J9,0.5
797ff424f4,J1,0.5
797ff424f4,J2,0.5
797ff424f4,J3,0.5
797ff424f4,J4,0.5
797ff424f4,J5,0.5
797ff424f4,J6,0.5
797ff424f4,J7,0.5
797ff424f4,J8,0.5
797ff424f4,J9,0.0
79a63e5f44,J1,2.2
79a63e5f44,J2,2.2
79a63e5f44,J3,2.2
79a63e5f44,J4,2.2
79a63e5f44,J5,3.3
79a63e5f44,J6,2.2
79a63e5f44,J7,1.1
79a63e5f44,J8,1.1
79a63e5f44,J9,2.2
79ca6f611b,J1,1.4
79ca6f611b,J2,0.0
79ca6f611b,J3,1.4
79ca6f611b,J4,0.0
79ca6f611b,J5,0.0
79ca6f611b,J6,1.4
79ca6f611b,J7,0.7
79ca6f611b,J8,1.4
79ca6f611b,J9,0.7
79da919e00,J1,1.4
79da919e00,J2,0.7
79da919e00,J3,0.7
79da919e00,J4,0.0
79da919e00,J5,1.4
79da919e00,J6,-0.7
79da919e00,J7,0.7
79da919e00,J8,1.4
79da919e00,J9,0.0
79f6f294bd,J1,0.7
79f6f294bd,J2,1.4
79f6f294bd,J3,0.7
79f6f294bd,J4,0.7
79f6f294bd,J5,0.7
79f6f294bd,J6,1.4
79f6f294bd,J7,1.4
79f6f294bd,J8,1.4
79f6f294bd,J9,1.4
7a4ffda219,J1,2.2
7a4ffda219,J2,2.2
7a4ffda219,J3,3.3
7a4ffda219,J4,3.3
7a4ffda219,J5,2.2
7a4ffda219,J6,2.2
7a4ffda219,J7,2.2
7a4ffda219,J8,2.2
7a4ffda219,J9,2.2
7a63615c29,J1,1.4
7a63615c29,J2,1.4
7a63615c29,J3,1.4
7a63615c29,J4,0.7
7a63615c29,J5,2.1
7a63615c29,J6,0.7
7a63615c29,J7,1.4
7a63615c29,J8,1.4
7a63615c29,J9,1.4
7a660a3909,J1,0.5
7a660a3909,J2,0.5
7a660a3909,J3,0.5
7a660a3909,J4,0.5
7a660a3909,J5,0.5
7a660a3909,J6,0.5
7a660a3909,J7,0.5
7a660a3909,J8,0.5
7a660a3909,J9,0.0
7ab0eb7154,J1,0.0
7ab0eb7154,J2,0.6
7ab0eb7154,J3,0.6
7ab0eb7154,J4,0.0
7ab0eb7154,J5,0.0
7ab0eb7154,J6,0.6
7ab0eb7154,J7,0.6
7ab0eb7154,J8,0.6
7ab0eb7154,J9,0.6
7adfe973dd,J1,0.6
7adfe973dd,J2,0.6
7adfe973dd,J3,0.6
7adfe973dd,J4,1.2
7adfe973dd,J5,0.6
7adfe973dd,J6,0.6
7adfe973dd,J7,0.6
7adfe973dd,J8,0.0
7adfe973dd,J9,0.6
7af86c7ba5,J1,1.0
7af86c7ba5,J2,1.0
7af86c7ba5,J3,2.0
7af86c7ba5,J4,1.0
7af86c7ba5,J5,1.0
7af86c7ba5,J6,1.0
7af86c7ba5,J7,2.0
7af86c7ba5,J8,2.0
7af86c7ba5,J9,1.0
7afb37b97b,J1,0.0
7afb37b97b,J2,1.0
7afb37b97b,J3,1.0
7afb37b97b,J4,0.0
7afb37b97b,J5,1.0
7afb37b97b,J6,0.5
7afb37b97b,J7,0.0
7afb37b97b,J8,0.5
7afb37b97b,J9,0.5
7b09343994,J1,-0.7
7b09343994,J2,-0.7
7b09343994,J3,-0.7
7b09343994,J4,-0.7
7b09343994,J5,-0.7
7b09343994,J6,-0.7
7b09343994,J7,-0.7
7b09343994,J8,-0.7
7b09343994,J9,-0.7
7b10ffbd29,J1,-0.5
7b10ffbd29,J2,-0.5
7b10ffbd29,J3,0.0
7b10ffbd29,J4,0.0
7b10ffbd29,J5,0.0
7b10ffbd29,J6,0.6
7b10ffbd29,J7,0.6
7b10ffbd29,J8,0.0
7b10ffbd29,J9,0.6
7b384f2aa9,J1,0.5
7b384f2aa9,J2,0.5
7b384f2aa9,J3,0.5
7b384f2aa9,J4,0.5
7b384f2aa9,J5,0.5
7b384f2aa9,J6,0.5
7b384f2aa9,J7,0.0
7b384f2aa9,J8,0.5
7b384f2aa9,J9,0.5
7b46ccb3d1,J1,0.6
7b46ccb3d1,J2,0.0
7b46ccb3d1,J3,0.6
7b46ccb3d1,J4,0.0
7b46ccb3d1,J5,0.0
7b46ccb3d1,J6,0.6
7b46ccb3d1,J7,0.0
7b46ccb3d1,J8,0.6
7b46ccb3d1,J9,0.0
7b7ef6e936,J1,1.4
7b7ef6e936,J2,0.7
7b7ef6e936,J3,0.7
7b7ef6e936,J4,0.7
7b7ef6e936,J5,0.7
7b7ef6e936,J6,0.7
7b7ef6e936,J7,0.7
7b7ef6e936,J8,0.7
7b7ef6e936,J9,0.7
7ba3d30b7e,J1,0.7
7ba3d30b7e,J2,1.4
7ba3d30b7e,J3,0.7
7ba3d30b7e,J4,0.0
7ba3d30b7e,J5,0.7
7ba3d30b7e,J6,0.7
7ba3d30b7e,J7,1.4
7ba3d30b7e,J8,0.7
7ba3d30b7e,J9,1.4
7bc1e1fe3a,J1,2.2
7bc1e1fe3a,J2,1.1
7bc1e1fe3a,J3,2.2
7bc1e1fe3a,J4,2.2
7bc1e1fe3a,J5,2.2
7bc1e1fe3a,J6,2.2
7bc1e1fe3a,J7,3.3
7bc1e1fe3a,J8,2.2
7bc1e1fe3a,J9,2.2
7c16a6bb6b,J1,1.0
7c16a6bb6b,J2,0.5
7c16a6bb6b,J3,1.0
7c16a6bb6b,J4,1.0
7c16a6bb6b,J5,0.5
7c16a6bb6b,J6,1.0
7c16a6bb6b,J7,0.5
7c16a6bb6b,J8,1.0
7c16a6bb6b,J9,1.0
7c32d00ced,J1,1.4
7c32d00ced,J2,0.7
7c32d00ced,J3,0.7
7c32d00ced,J4,1.4
7c32d00ced,J5,1.4
7c32d00ced,J6,1.4
7c32d00ced,J7,1.4
7c32d00ced,J8,1.4
7c32d00ced,J9,0.7
7c3c018705,J1,0.7
7c3c018705,J2,0.7
7c3c018705,J3,0.7
7c3c018705,J4,0.0
7c3c018705,J5,1.4
7c3c018705,J6,0.7
7c3c018705,J7,1.4
7c3c018705,J8,1.4
7c3c018705,J9,0.0
7c4e90b2a9,J1,0.5
7c4e90b2a9,J2,0.5
7c4e90b2a9,J3,0.5
7c4e90b2a9,J4,0.5
7c4e90b2a9,J5,0.5
7c4e90b2a9,J6,0.5
7c4e90b2a9,J7,0.5
7c4e90b2a9,J8,0.5
7c4e90b2a9,J9,0.5
7c52477770,J1,1.0
7c52477770,J2,0.5
7c52477770,J3,0.0
7c52477770,J4,1.0
7c52477770,J5,0.5
7c52477770,J6,0.5
7c52477770,J7,0.5
7c52477770,J8,0.5
7c52477770,J9,0.5
7c6bf7d1b4,J1,-1.4
7c6bf7d1b4,J2,-0.7
7c6bf7d1b4,J3,-1.4
7c6bf7d1b4,J4,-1.4
7c6bf7d1b4,J5,-1.4
7c6bf7d1b4,J6,-0.7
7c6bf7d1b4,J7,0.0
7c6bf7d1b4,J8,-1.4
7c6bf7d1b4,J9,-0.7
7c79ca38a7,J1,1.0
7c79ca38a7,J2,1.0
7c79ca38a7,J3,1.5
7c79ca38a7,J4,1.5
7c79ca38a7,J5,1.0
7c79ca38a7,J6,1.0
7c79ca38a7,J7,1.5
7c79ca38a7,J8,1.5
7c79ca38a7,J9,1.0
7cacfdbe2f,J1,0.7
7cacfdbe2f,J2,1.4
7cacfdbe2f,J3,1.4
7cacfdbe2f,J4,0.7
7cacfdbe2f,J5,0.7
7cacfdbe2f,J6,0.7
7cacfdbe2f,J7,0.7
7cacfdbe2f,J8,0.7
7cacfdbe2f,J9,0.7
7cb695a32d,J1,0.7
7cb695a32d,J2,0.7
7cb695a32d,J3,0.7
7cb695a32d,J4,0.7
7cb695a32d,J5,0.7
7cb695a32d,J6,0.0
7cb695a32d,J7,0.7
7cb695a32d,J8,0.7
7cb695a32d,J9,0.7
7cca12e0b7,J1,1.0
7cca12e0b7,J2,1.0
7cca12e0b7,J3,1.0
7cca12e0b7,J4,1.0
7cca12e0b7,J5,0.5
7cca12e0b7,J6,0.5
7cca12e0b7,J7,0.5
7cca12e0b7,J8,1.0
7cca12e0b7,J9,0.5
7cce5b5fcf,J1,1.4
7cce5b5fcf,J2,1.4
7cce5b5fcf,J3,1.4
7cce5b5fcf,J4,0.7
7cce5b5fcf,J5,0.7
7cce5b5fcf,J6,1.4
7cce5b5fcf,J7,1.4
7cce5b5fcf,J8,1.4
7cce5b5fcf,J9,0.7
7ceb4ba4f1,J1,0.0
7ceb4ba4f1,J2,0.0
7ceb4ba4f1,J3,0.0
7ceb4ba4f1,J4,0.2
7ceb4ba4f1,J5,0.0
7ceb4ba4f1,J6,0.0
7ceb4ba4f1,J7,0.0
7ceb4ba4f1,J8,0.0
7ceb4ba4f1,J9,0.0
7cef5e1de0,J1,1.2
7cef5e1de0,J2,1.2
7cef5e1de0,J3,0.6
7cef5e1de0,J4,1.2
7cef5e1de0,J5,1.2
7cef5e1de0,J6,1.2
7cef5e1de0,J7,0.6
7cef5e1de0,J8,0.6
7cef5e1de0,J9,1.2
7cf8cd32bb,J1,0.0
7cf8cd32bb,J2,1.0
7cf8cd32bb,J3,2.0
7cf8cd32bb,J4,2.0
7cf8cd32bb,J5,1.0
7cf8cd32bb,J6,1.0
7cf8cd32bb,J7,2.0
7cf8cd32bb,J8,2.0
7cf8cd32bb,J9,1.0
7d945040e0,J1,-0.7
7d945040e0,J2,0.7
7d945040e0,J3,-0.7
7d945040e0,J4,-0.7
7d945040e0,J5,0.0
7d945040e0,J6,0.0
7d945040e0,J7,0.0
7d945040e0,J8,0.7
7d945040e0,J9,0.7
7dfb4643c5,J1,1.4
7dfb4643c5,J2,1.4
7dfb4643c5,J3,1.4
7dfb4643c5,J4,1.4
7dfb4643c5,J5,1.4
7dfb4643c5,J6,1.4
7dfb4643c5,J7,1.4
7dfb4643c5,J8,0.7
7dfb4643c5,J9,1.4
7e434a41a7,J1,1.0
7e434a41a7,J2,0.5
7e434a41a7,J3,1.0
7e434a41a7,J4,1.0
7e434a41a7,J5,1.0
7e434a41a7,J6,0.5
7e434a41a7,J7,1.0
7e434a41a7,J8,0.5
7e434a41a7,J9,1.0
7e60f23b03,J1,0.0
7e60f23b03,J2,0.0
7e60f23b03,J3,0.7
7e60f23b03,J4,0.0
7e60f23b03,J5,0.0
7e60f23b03,J6,-0.7
7e60f23b03,J7,-0.7
7e60f23b03,J8,0.0
7e60f23b03,J9,0.7
7ec39dbded,J1,0.7
7ec39dbded,J2,1.4
7ec39dbded,J3,1.4
7ec39dbded,J4,1.4
7ec39dbded,J5,1.4
7ec39dbded,J6,0.7
7ec39dbded,J7,2.1
7ec39dbded,J8,1.4
7ec39dbded,J9,0.7
7ed43d9070,J1,2.1
7ed43d9070,J2,2.1
7ed43d9070,J3,2.1
7ed43d9070,J4,2.1
7ed43d9070,J5,2.1
7ed43d9070,J6,2.1
7ed43d9070,J7,2.1
7ed43d9070,J8,2.1
7ed43d9070,J9,2.1
7ee132ef42,J1,-0.7
7ee132ef42,J2,-0.7
7ee132ef42,J3,-0.7
7ee132ef42,J4,-0.7
7ee132ef42,J5,-0.7
7ee132ef42,J6,-0.7
7ee132ef42,J7,-0.7
7ee132ef42,J8,-0.7
7ee132ef42,J9,0.0
7f58e86a22,J1,0.5
7f58e86a22,J2,0.5
7f58e86a22,J3,0.5
7f58e86a22,J4,0.5
7f58e86a22,J5,0.5
7f58e86a22,J6,0.5
7f58e86a22,J7,0.5
7f58e86a22,J8,0.0
7f58e86a22,J9,0.0
7f5a0610b5,J1,-2.1
7f5a0610b5,J2,-2.1
7f5a0610b5,J3,-2.1
7f5a0610b5,J4,-2.1
7f5a0610b5,J5,-2.1
7f5a0610b5,J6,-2.1
7f5a0610b5,J7,-2.1
7f5a0610b5,J8,-2.1
7f5a0610b5,J9,-2.1
7f69a8b11c,J1,-1.5
7f69a8b11c,J2,-1.5
7f69a8b11c,J3,-1.5
7f69a8b11c,J4,-1.5
7f69a8b11c,J5,-1.5
7f69a8b11c,J6,-1.5
7f69a8b11c,J7,-1.5
7f69a8b11c,J8,-1.5
7f69a8b11c,J9,-1.5
7f7206e4a2,J1,0.5
7f7206e4a2,J2,0.5
7f7206e4a2,J3,1.0
7f7206e4a2,J4,0.5
7f7206e4a2,J5,1.0
7f7206e4a2,J6,1.0
7f7206e4a2,J7,1.0
7f7206e4a2,J8,0.5
7f7206e4a2,J9,0.5
7f76a3848d,J1,0.5
7f76a3848d,J2,0.5
7f76a3848d,J3,0.5
7f76a3848d,J4,1.0
7f76a3848d,J5,1.0
7f76a3848d,J6,0.5
7f76a3848d,J7,0.5
7f76a3848d,J8,0.5
7f76a3848d,J9,0.5
7fa3e578e1,J1,-1.4
7fa3e578e1,J2,-1.4
7fa3e578e1,J3,-1.4
7fa3e578e1,J4,-1.4
7fa3e578e1,J5,-0.7
7fa3e578e1,J6,-1.4
7fa3e578e1,J7,-0.7
7fa3e578e1,J8,-0.7
7fa3e578e1,J9,-0.7
7fbd8ec360,J1,1.2
